|149|,|6947|,|181|,|394|,|603|,|5085.99|,|4773.2|,|2007-09-12|,|Elaboracao de programas software. Conforme OS-SF-001. OS-SF-002. OS-SF-005. OS-SF-028.|,|6|,|21|
|150|,|7056|,|284|,|1269|,|0|,|2539.77|,|2539.77|,|2007-09-13|,|pagamento da 1ª parcela de 5 do Website Perfin|,|14|,|0|
|151|,|2|,|102|,|1202|,|604|,|1700|,|1674.5|,|2007-09-14|,|Parcela referente a manutenção do mês de agosto-setembro/2007 das funcionalidades existentes no SisconDJ instalado no TJMT|,|0|,|16|
|152|,|7031|,|149|,|425|,|605|,|1700|,|1674.5|,|2007-09-14|,|Parcela referente a manutenção do mês de agosto-setembro/2007 das funcionalidades existentes no SisconDJ instalado no TJAM.|,|0|,|16|
|153|,|3|,|166|,|1055|,|606|,|7991.48|,|7500|,|2007-09-14|,|Parcela 4 de 4 referente a OS 001 de desenvolvimento de upgrade no sistema. contemplando novas funcionalidades. novos relatórios e ajustes em relatórios existentes.|,|8|,|16|
|154|,|7046|,|263|,|1147|,|607|,|3650|,|3595.25|,|2007-09-14|,|Parcela 4 de 4 referente a OS 001 de transposição do fonte java do site atual Zion para o novo site desenvolvido pela Click.|,|14|,|21|
|155|,|7054|,|280|,|1242|,|608|,|2097.65|,|2066.19|,|2007-09-17|,|Parcela 2 de 5 referente a OS 001 de Desenvolvimento e implantação do portal da empresa.|,|13|,|21|
|156|,|7054|,|280|,|1242|,|609|,|524.42|,|516.55|,|2007-09-17|,|Parcela 2 de 5 referente a OS 001 de Desenvolvimento e implantação do portal da empresa.|,|13|,|21|
|157|,|7054|,|280|,|1242|,|610|,|524.42|,|516.55|,|2007-09-17|,|Parcela 2 de 5 referente a OS 001 de Desenvolvimento e implantação do portal da empresa.|,|13|,|21|
|158|,|7054|,|280|,|1242|,|611|,|524.42|,|516.55|,|2007-09-17|,|Parcela 2 de 5 referente a OS 001 de Desenvolvimento e implantação do portal da empresa.|,|13|,|21|
|159|,|7054|,|280|,|1242|,|612|,|1573.25|,|1305.8|,|2007-09-17|,|Parcela 2 de 5 referente a OS 001 de Desenvolvimento e implantação do portal da empresa.|,|13|,|21|
|160|,|7048|,|270|,|1157|,|0|,|2640|,|2640|,|2007-09-17|,|Parcela 4/10 de Sistemas Web Doup.|,|13|,|0|
|161|,|3|,|283|,|1265|,|613|,|9990|,|9375.62|,|2007-09-18|,|Parcela 1 de 6 referente a OS 001 de Desenvolvimento e implantação do Portal Toyota VD.|,|5|,|16|
|162|,|7058|,|289|,|1278|,|614|,|536|,|527.96|,|2007-09-18|,|Parcela 01 de 02. referente a OS 001 que contempla ajustes no site da Antares Capital.|,|15|,|21|
|163|,|7057|,|286|,|1272|,|615|,|3426.4|,|3375|,|2007-09-18|,|Parcela 01 de 02. referente ao Setup da OS 001 que contempla o desenvolvimento da Intranet do Grupo Brabus.|,|15|,|21|
